"SBOM name"	"SBOM id"	"package name"	"package group"	"package version"	"package purl"	"package cpe"	"license"	"license type"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libXrender"	""	"0.9.10-7.el8"	"pkg:rpm/redhat/libXrender@0.9.10-7.el8?arch=x86_64&distro=rhel-8.5&upstream=libXrender-0.9.10-7.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libXtst"	""	"1.2.3-7.el8"	"pkg:rpm/redhat/libXtst@1.2.3-7.el8?arch=x86_64&distro=rhel-8.5&upstream=libXtst-1.2.3-7.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libacl"	""	"2.2.53-1.el8"	"pkg:rpm/redhat/libacl@2.2.53-1.el8?arch=x86_64&distro=rhel-8.5&upstream=acl-2.2.53-1.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libarchive"	""	"3.3.3-3.el8_5"	"pkg:rpm/redhat/libarchive@3.3.3-3.el8_5?arch=x86_64&distro=rhel-8.5&upstream=libarchive-3.3.3-3.el8_5.src.rpm"	""	"BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libassuan"	""	"2.5.1-3.el8"	"pkg:rpm/redhat/libassuan@2.5.1-3.el8?arch=x86_64&distro=rhel-8.5&upstream=libassuan-2.5.1-3.el8.src.rpm"	""	"LGPLv2+ and GPLv3+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libattr"	""	"2.4.48-3.el8"	"pkg:rpm/redhat/libattr@2.4.48-3.el8?arch=x86_64&distro=rhel-8.5&upstream=attr-2.4.48-3.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libblkid"	""	"2.32.1-28.el8"	"pkg:rpm/redhat/libblkid@2.32.1-28.el8?arch=x86_64&distro=rhel-8.5&upstream=util-linux-2.32.1-28.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libcap"	""	"2.26-5.el8"	"pkg:rpm/redhat/libcap@2.26-5.el8?arch=x86_64&distro=rhel-8.5&upstream=libcap-2.26-5.el8.src.rpm"	""	"GPLv2"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libcap-ng"	""	"0.7.11-1.el8"	"pkg:rpm/redhat/libcap-ng@0.7.11-1.el8?arch=x86_64&distro=rhel-8.5&upstream=libcap-ng-0.7.11-1.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libcom_err"	""	"1.45.6-2.el8"	"pkg:rpm/redhat/libcom_err@1.45.6-2.el8?arch=x86_64&distro=rhel-8.5&upstream=e2fsprogs-1.45.6-2.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libcurl"	""	"7.61.1-22.el8"	"pkg:rpm/redhat/libcurl@7.61.1-22.el8?arch=x86_64&distro=rhel-8.5&upstream=curl-7.61.1-22.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libdb"	""	"5.3.28-42.el8_4"	"pkg:rpm/redhat/libdb@5.3.28-42.el8_4?arch=x86_64&distro=rhel-8.5&upstream=libdb-5.3.28-42.el8_4.src.rpm"	""	"BSD and LGPLv2 and Sleepycat"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libdb-utils"	""	"5.3.28-42.el8_4"	"pkg:rpm/redhat/libdb-utils@5.3.28-42.el8_4?arch=x86_64&distro=rhel-8.5&upstream=libdb-5.3.28-42.el8_4.src.rpm"	""	"BSD and LGPLv2 and Sleepycat"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libdnf"	""	"0.63.0-3.el8"	"pkg:rpm/redhat/libdnf@0.63.0-3.el8?arch=x86_64&distro=rhel-8.5&upstream=libdnf-0.63.0-3.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libffi"	""	"3.1-22.el8"	"pkg:rpm/redhat/libffi@3.1-22.el8?arch=x86_64&distro=rhel-8.5&upstream=libffi-3.1-22.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libfontenc"	""	"1.1.3-8.el8"	"pkg:rpm/redhat/libfontenc@1.1.3-8.el8?arch=x86_64&distro=rhel-8.5&upstream=libfontenc-1.1.3-8.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libgcc"	""	"8.5.0-4.el8_5"	"pkg:rpm/redhat/libgcc@8.5.0-4.el8_5?arch=x86_64&distro=rhel-8.5&upstream=gcc-8.5.0-4.el8_5.src.rpm"	""	"GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libgcrypt"	""	"1.8.5-6.el8"	"pkg:rpm/redhat/libgcrypt@1.8.5-6.el8?arch=x86_64&distro=rhel-8.5&upstream=libgcrypt-1.8.5-6.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libgpg-error"	""	"1.31-1.el8"	"pkg:rpm/redhat/libgpg-error@1.31-1.el8?arch=x86_64&distro=rhel-8.5&upstream=libgpg-error-1.31-1.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libidn2"	""	"2.2.0-1.el8"	"pkg:rpm/redhat/libidn2@2.2.0-1.el8?arch=x86_64&distro=rhel-8.5&upstream=libidn2-2.2.0-1.el8.src.rpm"	""	"(GPLv2+ or LGPLv3+) and GPLv3+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libjpeg-turbo"	""	"1.5.3-12.el8"	"pkg:rpm/redhat/libjpeg-turbo@1.5.3-12.el8?arch=x86_64&distro=rhel-8.5&upstream=libjpeg-turbo-1.5.3-12.el8.src.rpm"	""	"IJG"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libksba"	""	"1.3.5-7.el8"	"pkg:rpm/redhat/libksba@1.3.5-7.el8?arch=x86_64&distro=rhel-8.5&upstream=libksba-1.3.5-7.el8.src.rpm"	""	"(LGPLv3+ or GPLv2+) and GPLv3+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libmodulemd"	""	"2.13.0-1.el8"	"pkg:rpm/redhat/libmodulemd@2.13.0-1.el8?arch=x86_64&distro=rhel-8.5&upstream=libmodulemd-2.13.0-1.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libmount"	""	"2.32.1-28.el8"	"pkg:rpm/redhat/libmount@2.32.1-28.el8?arch=x86_64&distro=rhel-8.5&upstream=util-linux-2.32.1-28.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libnghttp2"	""	"1.33.0-3.el8_2.1"	"pkg:rpm/redhat/libnghttp2@1.33.0-3.el8_2.1?arch=x86_64&distro=rhel-8.5&upstream=nghttp2-1.33.0-3.el8_2.1.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libnsl2"	""	"1.2.0-2.20180605git4a062cf.el8"	"pkg:rpm/redhat/libnsl2@1.2.0-2.20180605git4a062cf.el8?arch=x86_64&distro=rhel-8.5&upstream=libnsl2-1.2.0-2.20180605git4a062cf.el8.src.rpm"	""	"BSD and LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libpeas"	""	"1.22.0-6.el8"	"pkg:rpm/redhat/libpeas@1.22.0-6.el8?arch=x86_64&distro=rhel-8.5&upstream=libpeas-1.22.0-6.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libpkgconf"	""	"1.4.2-1.el8"	"pkg:rpm/redhat/libpkgconf@1.4.2-1.el8?arch=x86_64&distro=rhel-8.5&upstream=pkgconf-1.4.2-1.el8.src.rpm"	""	"ISC"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libpng"	""	"2:1.6.34-5.el8"	"pkg:rpm/redhat/libpng@1.6.34-5.el8?arch=x86_64&distro=rhel-8.5&epoch=2&upstream=libpng-1.6.34-5.el8.src.rpm"	""	"Zlib"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libpsl"	""	"0.20.2-6.el8"	"pkg:rpm/redhat/libpsl@0.20.2-6.el8?arch=x86_64&distro=rhel-8.5&upstream=libpsl-0.20.2-6.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"librepo"	""	"1.14.0-2.el8"	"pkg:rpm/redhat/librepo@1.14.0-2.el8?arch=x86_64&distro=rhel-8.5&upstream=librepo-1.14.0-2.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"librhsm"	""	"0.0.3-4.el8"	"pkg:rpm/redhat/librhsm@0.0.3-4.el8?arch=x86_64&distro=rhel-8.5&upstream=librhsm-0.0.3-4.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libselinux"	""	"2.9-5.el8"	"pkg:rpm/redhat/libselinux@2.9-5.el8?arch=x86_64&distro=rhel-8.5&upstream=libselinux-2.9-5.el8.src.rpm"	""	"Public Domain"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libsemanage"	""	"2.9-6.el8"	"pkg:rpm/redhat/libsemanage@2.9-6.el8?arch=x86_64&distro=rhel-8.5&upstream=libsemanage-2.9-6.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libsepol"	""	"2.9-3.el8"	"pkg:rpm/redhat/libsepol@2.9-3.el8?arch=x86_64&distro=rhel-8.5&upstream=libsepol-2.9-3.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libsigsegv"	""	"2.11-5.el8"	"pkg:rpm/redhat/libsigsegv@2.11-5.el8?arch=x86_64&distro=rhel-8.5&upstream=libsigsegv-2.11-5.el8.src.rpm"	""	"GPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libsmartcols"	""	"2.32.1-28.el8"	"pkg:rpm/redhat/libsmartcols@2.32.1-28.el8?arch=x86_64&distro=rhel-8.5&upstream=util-linux-2.32.1-28.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libsolv"	""	"0.7.19-1.el8"	"pkg:rpm/redhat/libsolv@0.7.19-1.el8?arch=x86_64&distro=rhel-8.5&upstream=libsolv-0.7.19-1.el8.src.rpm"	""	"BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libssh"	""	"0.9.4-3.el8"	"pkg:rpm/redhat/libssh@0.9.4-3.el8?arch=x86_64&distro=rhel-8.5&upstream=libssh-0.9.4-3.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libssh-config"	""	"0.9.4-3.el8"	"pkg:rpm/redhat/libssh-config@0.9.4-3.el8?arch=noarch&distro=rhel-8.5&upstream=libssh-0.9.4-3.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libstdc++"	""	"8.5.0-4.el8_5"	"pkg:rpm/redhat/libstdc++@8.5.0-4.el8_5?arch=x86_64&distro=rhel-8.5&upstream=gcc-8.5.0-4.el8_5.src.rpm"	""	"GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libtasn1"	""	"4.13-3.el8"	"pkg:rpm/redhat/libtasn1@4.13-3.el8?arch=x86_64&distro=rhel-8.5&upstream=libtasn1-4.13-3.el8.src.rpm"	""	"GPLv3+ and LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libtirpc"	""	"1.1.4-5.el8"	"pkg:rpm/redhat/libtirpc@1.1.4-5.el8?arch=x86_64&distro=rhel-8.5&upstream=libtirpc-1.1.4-5.el8.src.rpm"	""	"SISSL and BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libunistring"	""	"0.9.9-3.el8"	"pkg:rpm/redhat/libunistring@0.9.9-3.el8?arch=x86_64&distro=rhel-8.5&upstream=libunistring-0.9.9-3.el8.src.rpm"	""	"GPLv2+ or LGPLv3+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libusbx"	""	"1.0.23-4.el8"	"pkg:rpm/redhat/libusbx@1.0.23-4.el8?arch=x86_64&distro=rhel-8.5&upstream=libusbx-1.0.23-4.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libuuid"	""	"2.32.1-28.el8"	"pkg:rpm/redhat/libuuid@2.32.1-28.el8?arch=x86_64&distro=rhel-8.5&upstream=util-linux-2.32.1-28.el8.src.rpm"	""	"BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libverto"	""	"0.3.0-5.el8"	"pkg:rpm/redhat/libverto@0.3.0-5.el8?arch=x86_64&distro=rhel-8.5&upstream=libverto-0.3.0-5.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libxcb"	""	"1.13.1-1.el8"	"pkg:rpm/redhat/libxcb@1.13.1-1.el8?arch=x86_64&distro=rhel-8.5&upstream=libxcb-1.13.1-1.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libxcrypt"	""	"4.1.1-6.el8"	"pkg:rpm/redhat/libxcrypt@4.1.1-6.el8?arch=x86_64&distro=rhel-8.5&upstream=libxcrypt-4.1.1-6.el8.src.rpm"	""	"LGPLv2+ and BSD and Public Domain"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libxml2"	""	"2.9.7-12.el8_5"	"pkg:rpm/redhat/libxml2@2.9.7-12.el8_5?arch=x86_64&distro=rhel-8.5&upstream=libxml2-2.9.7-12.el8_5.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libyaml"	""	"0.1.7-5.el8"	"pkg:rpm/redhat/libyaml@0.1.7-5.el8?arch=x86_64&distro=rhel-8.5&upstream=libyaml-0.1.7-5.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"libzstd"	""	"1.4.4-1.el8"	"pkg:rpm/redhat/libzstd@1.4.4-1.el8?arch=x86_64&distro=rhel-8.5&upstream=zstd-1.4.4-1.el8.src.rpm"	""	"BSD and GPLv2"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"lksctp-tools"	""	"1.0.18-3.el8"	"pkg:rpm/redhat/lksctp-tools@1.0.18-3.el8?arch=x86_64&distro=rhel-8.5&upstream=lksctp-tools-1.0.18-3.el8.src.rpm"	""	"GPLv2 and GPLv2+ and LGPLv2 and MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"lua"	""	"5.3.4-12.el8"	"pkg:rpm/redhat/lua@5.3.4-12.el8?arch=x86_64&distro=rhel-8.5&upstream=lua-5.3.4-12.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"lua-libs"	""	"5.3.4-12.el8"	"pkg:rpm/redhat/lua-libs@5.3.4-12.el8?arch=x86_64&distro=rhel-8.5&upstream=lua-5.3.4-12.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"lz4-libs"	""	"1.8.3-3.el8_4"	"pkg:rpm/redhat/lz4-libs@1.8.3-3.el8_4?arch=x86_64&distro=rhel-8.5&upstream=lz4-1.8.3-3.el8_4.src.rpm"	""	"GPLv2+ and BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven"	""	"1:3.6.2-6.module+el8.4.0+9250+1786af37"	"pkg:rpm/redhat/maven@3.6.2-6.module+el8.4.0+9250+1786af37?arch=noarch&distro=rhel-8.5&epoch=1&upstream=maven-3.6.2-6.module+el8.4.0+9250+1786af37.src.rpm"	""	"ASL 2.0 and MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-artifact"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-artifact@3.6.2"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-builder-support"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-builder-support@3.6.2"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-compat"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-compat@3.6.2"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-core"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-core@3.6.2"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-embedder"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-embedder@3.6.2"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-lib"	""	"1:3.6.2-6.module+el8.4.0+9250+1786af37"	"pkg:rpm/redhat/maven-lib@3.6.2-6.module+el8.4.0+9250+1786af37?arch=noarch&distro=rhel-8.5&epoch=1&upstream=maven-3.6.2-6.module+el8.4.0+9250+1786af37.src.rpm"	""	"ASL 2.0 and MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-model"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-model@3.6.2"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-model-builder"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-model-builder@3.6.2"	""	"Apache-2.0"	"Declared"
